review_id,repo,filename,stratum,local_path,final_label,adjudication_rule,adjudication_basis,adjudication_note
A0001,vicharanashala/ajrasakha,build_and_deploy_reviewer.yml,S2_secret_only,data/raw/vicharanashala__ajrasakha__build_and_deploy_reviewer.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0249,vamseeachanta/workspace-hub,legal-rule-authority-gate.yml,S2_secret_only,data/raw/vamseeachanta__workspace-hub__legal-rule-authority-gate.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0250,lza6/Aggregate-to-2api,ci.yml,S3_sink_only,data/raw/lza6__Aggregate-to-2api__ci.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0251,openclaw/openclaw,clawsweeper-dispatch.yml,S1_secret_and_sink,data/raw/openclaw__openclaw__clawsweeper-dispatch.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0252,Significant-Gravitas/AutoGPT,docs-claude-review.yml,S1_secret_and_sink,data/raw/Significant-Gravitas__AutoGPT__docs-claude-review.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0253,tamatebako/tebako,ci.yml,S1_secret_and_sink,data/raw/tamatebako__tebako__ci.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0254,marmot-protocol/mdk,bindings.yaml,S1_secret_and_sink,data/raw/marmot-protocol__mdk__bindings.yaml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0255,liatrio-labs/claude-code-gauntlet,ci.yml,S3_sink_only,data/raw/liatrio-labs__claude-code-gauntlet__ci.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0256,ad-naan/Adnify,release.yml,S1_secret_and_sink,data/raw/ad-naan__Adnify__release.yml,NO_EXFIL,N4,arbiter:nhi,"[N4] src=GITEE_TOKEN@342, GITEE_USERNAME@335, GITHUB_TOKEN@52 | path=secrets.GITEE_TOKEN@342 -> env@342 -> jq --arg token@349 -> truong access_token trong JSON@353 -> --data cua curl@355 ; secrets.GITEE_TOKEN@335 -> URL cua git remote add@335 -> git push@336,337 | sink=curl@355 -> https://gitee.com/api/v5/repos/adnaan/adnify/releases@356 (hardcode, repo cua chinh tac gia) ; git push@336,337 -> gitee.com/adnaan/adnify.git | why=GITEE_TOKEN xac thuc voi dung Gitee la chu so huu token, URL hardcode va repo dich adnaan/adnify la mirror cua chinh tac gia; GITHUB_TOKEN chi thao tac tren chinh repo | basis=arbiter:nhi | rev=v1.0"
A0257,Trustpoint-Project/trustpoint,enrollment-endpoints.yml,S3_sink_only,data/raw/Trustpoint-Project__trustpoint__enrollment-endpoints.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0258,NeoZi12/dispatchseo,seo-tools.yml,S1_secret_and_sink,data/raw/NeoZi12__dispatchseo__seo-tools.yml,UNCLEAR,U2,arbiter:nhi,"[U2] src=DATAFORSEO_LOGIN@389, DATAFORSEO_PASSWORD@390, SEO_MCP_API_KEY@435, CLAUDE_CODE_OAUTH_TOKEN@492, OPENAI_API_KEY@542, CURSOR_API_KEY@602 | path=secrets.DATAFORSEO_LOGIN/PASSWORD@389-390 -> env -> python3 ghi vao codex-home/config.toml@407-416 -> openai/codex-action@v1@540 doc file do ; secrets tuong tu@436-437 -> python3 ghi vao .cursor/mcp.json@456-468 -> cursor-agent@619 ; toan bo secret@507-512 -> env cua anthropics/claude-code-action@v1@485 | sink=khong xac dinh duoc | why=credential duoc render vao file cau hinh MCP roi giao cho ba coding agent (Claude/Codex/Cursor) chay voi bypassPermissions@504 va --force@620; dich den do agent quyet dinh runtime, khong phai tac gia workflow; SEO_MCP_API_KEY@80,146,229,690,849 -> header Authorization toi dispatchseo.com hardcode la N4 | basis=arbiter:nhi | rev=v1.0"
A0259,xifan2333/fcitx5-vinput,channels.yml,S1_secret_and_sink,data/raw/xifan2333__fcitx5-vinput__channels.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0260,LTplus-AG/ifc-lite,release.yml,S2_secret_only,data/raw/LTplus-AG__ifc-lite__release.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0261,Stunspot/nova-the-optimal-ai-mind,line-ending-policy.yml,S4_neither,data/raw/Stunspot__nova-the-optimal-ai-mind__line-ending-policy.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0262,shakenfist/shakenfist,functional-tests.yml,S1_secret_and_sink,data/raw/shakenfist__shakenfist__functional-tests.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0263,cloud-in-a-bottle/cloud-in-a-bottle,docs.yml,S3_sink_only,data/raw/cloud-in-a-bottle__cloud-in-a-bottle__docs.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0264,objectstack-ai/objectui,changeset-release.yml,S1_secret_and_sink,data/raw/objectstack-ai__objectui__changeset-release.yml,NO_EXFIL,N4,arbiter:nhi,"[N4] src=NPM_TOKEN@866-867, GITHUB_TOKEN@865 | path=secrets.NPM_TOKEN@866 -> env NPM_TOKEN/NODE_AUTH_TOKEN@866-867 -> changesets/action@v1@861 -> publish: pnpm changeset:publish@863 | sink=npm registry (registry-url: https://registry.npmjs.org@519), sink loai tru muc 2.2 | why=NPM_TOKEN xac thuc voi dung npm la chu so huu, registry-url hardcode@519 va lenh publish khai bao tuong minh trong with.publish@863; GITHUB_TOKEN@464,865,1148 -> gh api runs@481 va changesets/action tao PR tren chinh repo (N3); curl@386,918 chi GET registry.npmjs.org de kiem tra version, khong mang secret | basis=arbiter:nhi | rev=v1.0"
A0265,Peuqui/AIfred-Intelligence,traffic.yml,S1_secret_and_sink,data/raw/Peuqui__AIfred-Intelligence__traffic.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0266,TheTreasureMap/gwtm,fastapi-tests.yml,S3_sink_only,data/raw/TheTreasureMap__gwtm__fastapi-tests.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0267,konflux-ci/konflux-ci,pr-comment-commands.yaml,S4_neither,data/raw/konflux-ci__konflux-ci__pr-comment-commands.yaml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0268,YawStar/Proxy-Hunter,update-configs.yml,S1_secret_and_sink,data/raw/YawStar__Proxy-Hunter__update-configs.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0269,MythologIQ-Labs-LLC/agent-memory,config-bound-recovery.yml,S4_neither,data/raw/MythologIQ-Labs-LLC__agent-memory__config-bound-recovery.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0270,unicef/hope,frontend-checks.yml,S4_neither,data/raw/unicef__hope__frontend-checks.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0271,ZengLiangYi/ChatCrystal,docker.yml,S1_secret_and_sink,data/raw/ZengLiangYi__ChatCrystal__docker.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0272,ad-freiburg/qlever,sparql-conformance-uploader.yml,S1_secret_and_sink,data/raw/ad-freiburg__qlever__sparql-conformance-uploader.yml,NO_EXFIL,N4,arbiter:nhi,"[N4] src=SPARQL_CONFORMANCE_TOKEN@21 | path=secrets.SPARQL_CONFORMANCE_TOKEN@21 -> env API_KEY@21 -> header x-api-key@79 -> curl@78 | sink=curl@78 -> $SERVER_URL/upload@84 ; SERVER_URL@20 = https://qlever.dev/sparql-conformance-uploader (hardcode) | why=token xac thuc voi dung conformance server cua chinh to chuc ad-freiburg so huu repo, endpoint hardcode doc duoc trong env@20; noi dung upload la ket qua test khong chua secret | basis=arbiter:nhi | rev=v1.0"
A0273,rocky-data/rocky,codegen-drift.yml,S3_sink_only,data/raw/rocky-data__rocky__codegen-drift.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0274,perfect-panel/ppanel-node,release.yml,S1_secret_and_sink,data/raw/perfect-panel__ppanel-node__release.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0275,anneschuth/claude-threads,integration.yml,S3_sink_only,data/raw/anneschuth__claude-threads__integration.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0276,event4u-app/agent-config,publish-npm.yml,S2_secret_only,data/raw/event4u-app__agent-config__publish-npm.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0277,vipmc838/cf_best_ip,update-proxy-list.yml,S1_secret_and_sink,data/raw/vipmc838__cf_best_ip__update-proxy-list.yml,UNCLEAR,U1,arbiter:nhi,"[U1] src=TELEGRAM_BOT_TOKEN@50, TELEGRAM_CHAT_ID@51, TOMCAT1235@52 | path=secrets@50-52 -> env TG_BOT_TOKEN/TG_USER_ID/TOMCAT1235@49-52 -> python s5/generate_proxy_list.py@55 | sink=khong xac dinh duoc | why=noi dung s5/generate_proxy_list.py khong co trong Dataset A; ten bien cho thay script gui ket qua qua Telegram Bot API nhung khong xac nhan duoc; curl@33,35 chi kiem tra IP thoat khong mang secret | basis=arbiter:nhi | rev=v1.0"
A0278,boardsesh/boardsesh,ci.yml,S2_secret_only,data/raw/boardsesh__boardsesh__ci.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0279,Malacath-92/Proxy-PDF-Maker,Publish.yml,S2_secret_only,data/raw/Malacath-92__Proxy-PDF-Maker__Publish.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0280,Gaisberg/streamnzb,build-release.yml,S1_secret_and_sink,data/raw/Gaisberg__streamnzb__build-release.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0281,linux-system-roles/certificate,qemu-kvm-integration-tests.yml,S1_secret_and_sink,data/raw/linux-system-roles__certificate__qemu-kvm-integration-tests.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0282,julianmb/halofpx,docker.yml,S2_secret_only,data/raw/julianmb__halofpx__docker.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0283,edera-dev/linux-kernel-oci,test.yml,S2_secret_only,data/raw/edera-dev__linux-kernel-oci__test.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0284,stdlib-js/stdlib,check_contributing_guidelines_acceptance.yml,S2_secret_only,data/raw/stdlib-js__stdlib__check_contributing_guidelines_acceptance.yml,UNCLEAR,U1,arbiter:nhi,[U1] src=STDLIB_BOT_PAT_REPO_WRITE@84 | path=secrets.STDLIB_BOT_PAT_REPO_WRITE@84 -> env GITHUB_TOKEN@84 -> . $GITHUB_WORKSPACE/.github/workflows/scripts/check_contributing_guidelines_acceptance/run@87 | sink=khong xac dinh duoc | why=noi dung script .github/workflows/scripts/check_contributing_guidelines_acceptance/run khong co trong Dataset A vi chi la file trong repo khong phai workflow YAML; sparse-checkout@76-77 chi lay thu muc scripts | basis=arbiter:nhi | rev=v1.0
A0285,AnikaLegal/clerk,backup.yml,S1_secret_and_sink,data/raw/AnikaLegal__clerk__backup.yml,UNCLEAR,U1,arbiter:nhi,"[U1] src=AWS_SECRET_ACCESS_KEY@27, CLERK_PRIVATE_SSH_KEY@28, BACKUP_PASSPHRASE@31 | path=secrets@27,28,31 -> env cua step@25-31 -> ./infra/backup.sh@23 | sink=khong xac dinh duoc | why=noi dung infra/backup.sh khong co trong Dataset A; curl@40-42 gui toi $SLACK_WEBHOOK_URL nhung secret o day la dia chi dich (N5), body@43-71 chi co text tinh va GITHUB_REPOSITORY/RUN_URL khong chua secret; TRANSCRYPT_PASSWORD@20 vao tham so -p cua binary cuc bo, khong phai sink mang | basis=arbiter:nhi | rev=v1.0"
A0286,SimplifyJobs/Summer2027-Internships,validate_listings.yml,S4_neither,data/raw/SimplifyJobs__Summer2027-Internships__validate_listings.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0287,vercel/next.js,build_reusable.yml,S1_secret_and_sink,data/raw/vercel__next.js__build_reusable.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0288,next-hat/nanocl,publish_nightly_image.yml,S2_secret_only,data/raw/next-hat__nanocl__publish_nightly_image.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0289,cqfn/aibolit,e2e-release.yml,S3_sink_only,data/raw/cqfn__aibolit__e2e-release.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0290,Surfboardv2ray/Proxy-sorter,sorter.yml,S1_secret_and_sink,data/raw/Surfboardv2ray__Proxy-sorter__sorter.yml,UNCLEAR,U1,arbiter:nhi,"[U1] src=GET_IPGEO@78, VMESS_URL@56, VLESS_URL@57 | path=secrets.GET_IPGEO@78 -> env cua step@77-78 -> python python/sorter.py@79 | sink=khong xac dinh duoc | why=noi dung python/sorter.py khong co trong Dataset A; VMESS_URL/VLESS_URL@56-57 chi la dia chi dich cua curl@60-61 (N5) | basis=arbiter:nhi | rev=v1.0"
A0291,Layr-Labs/d-inference,register-model.yml,S1_secret_and_sink,data/raw/Layr-Labs__d-inference__register-model.yml,UNCLEAR,U3,arbiter:nhi,[U3] src=MODEL_REGISTRY_PUBLISHING_KEY@157 | path=secrets.MODEL_REGISTRY_PUBLISHING_KEY@157 -> env@157 -> header Authorization Bearer@161 | sink=curl@160 -> ${COORDINATOR_URL%/}/v1/admin/models/register ; COORDINATOR_URL = inputs.coordinator_url@156 la gia tri runtime | why=dich den lay tu workflow input nen khong giai duoc tinh | basis=arbiter:nhi | rev=v1.0
A0292,pvliesdonk/markdown-vault-mcp,claude.yml,S1_secret_and_sink,data/raw/pvliesdonk__markdown-vault-mcp__claude.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0293,msojocs/wx-compiler,release.yml,S1_secret_and_sink,data/raw/msojocs__wx-compiler__release.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0294,inflexa-ai/inflexa,package-store-build.yml,S1_secret_and_sink,data/raw/inflexa-ai__inflexa__package-store-build.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0295,FrankChen021/bithon,build-docker-server.yml,S2_secret_only,data/raw/FrankChen021__bithon__build-docker-server.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0296,xberg-io/liter-llm,publish-docker.yaml,S1_secret_and_sink,data/raw/xberg-io__liter-llm__publish-docker.yaml,NO_EXFIL,N3,arbiter:nhi,"[N3] src=GITHUB_TOKEN@106 | path=secrets.GITHUB_TOKEN@106 -> with.password cua docker/login-action@102 | sink=ghcr.io@104, image ghcr.io/xberg-io/liter-llm@160-161 (sink loai tru muc 2.2) | why=secret duy nhat trong file chi dung dang nhap GHCR cua chinh to chuc; curl@126,135 chi GET localhost:4000/health khong mang secret; xberg-io/actions/check-docker-image-size@177 chi nhan ten image lam tham so, khong co secret | basis=arbiter:nhi | rev=v1.0"
A0297,openclaw/openclaw-rtt,codeql.yml,S4_neither,data/raw/openclaw__openclaw-rtt__codeql.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0298,AndreasAugustin/actions-template-sync,release_test_docker_images.yml,S1_secret_and_sink,data/raw/AndreasAugustin__actions-template-sync__release_test_docker_images.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0299,ahtavarasmus/lightfriend,external-watchdog.yml,S1_secret_and_sink,data/raw/ahtavarasmus__lightfriend__external-watchdog.yml,UNCLEAR,U5,arbiter:nhi,"[U5] src=LIGHTFRIEND_URL@25, NOTIFY_SERVER_TOKEN@28 | path=secrets.LIGHTFRIEND_URL@25 -> env SITE_URL@25 -> $SITE_URL@32 -> BODY@116 -> send_alert arg2@118 -> local body@38 -> jq --arg body@53 -> JSON payload@55 -> --data cua curl@50 | sink=curl@46 -> ${NOTIFY_SERVER_URL%/}/alert ; NOTIFY_SERVER_URL la secrets@27 nen khong giai duoc tinh | why=gia tri secret LIGHTFRIEND_URL nam trong body gui di nen du G1+G2; khong xac dinh duoc endpoint NOTIFY_SERVER_URL la ha tang chinh chu hay ben thu ba nen khong chot duoc E4 hay N4; MAINTENANCE_SECRET@26 -> header@76 chi xac thuc voi SITE_URL cua ho (N4); NOTIFY_SERVER_TOKEN@28 o header Authorization@47 la xac thuc khong phai du lieu | basis=arbiter:nhi | rev=v1.0"
A0300,polarsource/polar,e2e_flakiness_analysis.yaml,S1_secret_and_sink,data/raw/polarsource__polar__e2e_flakiness_analysis.yaml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
